Vitals:
Short Term Values:
,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
2019-09-29 11:16:14,"13758732","0","0","0","1","0","1","0","99","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:15,"13758732","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:16,"13758700","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:17,"13758700","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:18,"13758700","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:19,"13758700","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:20,"13758332","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:21,"13758328","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:22,"13758348","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:23,"13758348","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:24,"13758348","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:25,"13758348","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:26,"13758348","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:27,"13758316","0","0","0","2","0","2","0","98","0","0","0","8023068","854072","825676","28396","0","0","2","0","5","7","0","24","40960","19494","579196","135336","82048","8961","965328","7872","0","9","1","0","23588","9501","208","12279","1290","0",
